,id,content,content_clean,sentiment,subjectivity,polarity,analysis
1744,Ugzk8oaQkPMLgbSQzyR4AaABAg,Its cool an all but a tesla plaid dose it all for much less,Its cool an all but a tesla plaid dose it all for much less,4,0.35833333333333334,0.09166666666666666,Positive
1745,UgwbWeqTakrODXgT4o54AaABAg,Buy this or Chiron ?,Buy this or Chiron ,5,0.0,0.0,Neutral
1746,UgxTYaN8JQUu6Z2RFEJ4AaABAg,That rear end is ABYSMAL.,That rear end is ABYSMAL,2,0.0,0.0,Neutral
1747,Ugy30QTPDag6uSM5ijB4AaABAg,Looks like cross between a ferrari and a porche to me. Gone are the days we're you could define a car by it shape nowadays they all.look the same. Shame,Looks like cross between a ferrari and a porche to me Gone are the days were you could define a car by it shape nowadays they alllook the same Shame,1,0.0625,0.0,Neutral
1748,UgwHZyzhAdz-745GZL14AaABAg,Its doesn't seems fast in this video.. You guys didn't show us acceleration of the car or the performance u said... U drive it like u  just drove that thing on the road earlier.. Well i am not impressed by the video,Its doesnt seems fast in this video You guys didnt show us acceleration of the car or the performance u said U drive it like u  just drove that thing on the road earlier Well i am not impressed by the video,2,0.7000000000000001,-0.09999999999999999,Negative
1749,UgzW2T8EYJB99dVkbfp4AaABAg,The front of the car looks similar to the Ferrari s,The front of the car looks similar to the Ferrari s,3,0.4,0.0,Neutral
1750,UgzW2T8EYJB99dVkbfp4AaABAg.9TH6S4NHDHE9TUnsk6fXvn,Eeeh your profile pick,Eeeh your profile pick,5,0.0,0.0,Neutral
1751,UgzW2T8EYJB99dVkbfp4AaABAg.9TH6S4NHDHE9TUnpbosEHc,Ok stop mesging now,Ok stop mesging now,3,0.5,0.5,Positive
1752,UgyAg7qzhoG24BwlJsB4AaABAg,this is the furia in gta 5 btw,this is the furia in gta 5 btw,5,0.0,0.0,Neutral
1753,UgyOJQp4OmgrtJEygk14AaABAg,automarket crap..i wudnt want 1900 horsepower for @ least 300 miles...its lyk i wudnt enjoy it..put a V12 in ther man...lots of petrol stations,automarket crapi wudnt want 1900 horsepower for  least 300 milesits lyk i wudnt enjoy itput a V12 in ther manlots of petrol stations,1,0.45,0.05000000000000002,Positive
1754,UgzP539UUNav55nU2ZN4AaABAg,Mahindra.. what are you doing!!,Mahindra what are you doing,5,0.0,0.0,Neutral
1755,UgzWcSD9w6iu5_pCeIN4AaABAg,dont like electric cars .she will be great with a ferrari engine v12 natural aspired,dont like electric cars she will be great with a ferrari engine v12 natural aspired,5,0.575,0.45,Positive
1756,UgysyGQ33hnBJh4iCF14AaABAg,A car made for the rich by shitting on the poor,A car made for the rich by shitting on the poor,5,0.675,-0.012500000000000011,Negative
1757,Ugxb8wI5_rslS6AZRlB4AaABAg,It lowkey looks like a Ferrari,It lowkey looks like a Ferrari,2,0.0,0.0,Neutral
1758,UgzsTq6o3Vfs0W_bMyt4AaABAg,"Good review, boring car",Good review boring car,3,0.8,-0.15000000000000002,Negative
1759,Ugxucb4k0c3LsjWQwnh4AaABAg,ok 1900 is nice and all but i was really waiting for 3000 bhp car. Sry better luck next time round.,ok 1900 is nice and all but i was really waiting for 3000 bhp car Sry better luck next time round,3,0.43333333333333335,0.26666666666666666,Positive
1760,UgyVY1NfF2aBFGb52zN4AaABAg,Car test… where’s Harris?,Car test… where’s Harris,4,0.0,0.0,Neutral
1761,Ugxoz-BRKU2vt5sU4UN4AaABAg,"""Rimak"" 😄",Rimak 😄,5,0.0,0.0,Neutral
1762,UgzwdIDrb7GzGktqlEp4AaABAg,Someone slept with Ferrari,Someone slept with Ferrari,1,0.0,0.0,Neutral
1763,UgxDrJiZ0EzTeVqVuCJ4AaABAg,Who owns Pininfarina?,Who owns Pininfarina,1,0.0,0.0,Neutral
1764,Ugwz290fK5-zYRYKnFt4AaABAg,Why they used a picture of the logitech g29 at 1:22,Why they used a picture of the logitech g29 at 122,1,0.0,0.0,Neutral
1765,UgwqI-2xnjqkBaIV4eJ4AaABAg,"cant understand why noone see´s that e cars are not the future.... but as allways, money rules the world and since every car producer is getting millions and millions of support for research in electric cars, no one cares that this energy is shit!",cant understand why noone see´s that e cars are not the future but as allways money rules the world and since every car producer is getting millions and millions of support for research in electric cars no one cares that this energy is shit,1,0.4625,-0.1,Negative
1766,Ugz9s4JFTeBKX5dhGsl4AaABAg,Why does it have Michigan plates?,Why does it have Michigan plates,1,0.0,0.0,Neutral
1767,UgzZNg48ESZWeL2LBNB4AaABAg,Just let Harris drive,Just let Harris drive,1,0.0,0.0,Neutral
1768,Ugx3USg0ysATA3EixgJ4AaABAg,Miami is looks so beautiful .,Miami is looks so beautiful ,5,1.0,0.85,Positive
1769,UgwXra-UY5EXZLwCB_54AaABAg,its the furia,its the furia,3,0.0,0.0,Neutral
1770,UgxvaY9JaOc2l9UtNUJ4AaABAg,I can not believe how ugly of a car pininfarina made... And the wheels came out of a packet of crisps.,I can not believe how ugly of a car pininfarina made And the wheels came out of a packet of crisps,1,1.0,-0.7,Negative
1771,UgwbUHo2lN5hjj8egD94AaABAg,I can’t watch the new age Top Gear… so boring… I keep skipping… bored… bored… bored.. end of the video… regret clicking and try to watch…,I can’t watch the new age Top Gear… so boring… I keep skipping… bored… bored… bored end of the video… regret clicking and try to watch…,1,0.6515151515151515,0.04545454545454545,Positive
1772,UgxaWdQi1QSrwD92xoJ4AaABAg,If u want this car... Get a Nevera,If u want this car Get a Nevera,1,0.0,0.0,Neutral
1773,UgwhLp_N7HN7RtsxvFN4AaABAg,This guy sounds like Hammond.,This guy sounds like Hammond,5,0.0,0.0,Neutral
1774,UgyYX5l3OKLIk-381Gd4AaABAg,"You should get Chris Harris to do all your cars reviews 
This guy is really boring, does not know enough about driving mechanics to give a proper test drive. 
The only reason he does these is because he is an ‘important’ person at top gear so he uses his position to review almost every supercar they can get their hands on. 
Very dull video, for a 1900hp EV! Its harder to make this video boring than it is entertaining.","You should get Chris Harris to do all your cars reviews 
This guy is really boring does not know enough about driving mechanics to give a proper test drive 
The only reason he does these is because he is an ‘important’ person at top gear so he uses his position to review almost every supercar they can get their hands on 
Very dull video for a 1900hp EV Its harder to make this video boring than it is entertaining",2,0.645,-0.10791666666666666,Negative
1775,UgwOFoeD6xiE-6QZjOJ4AaABAg,"its ridiculous how journalist talks so good about these electric cars but u still cant make me a buyer into buying an electric car because the point is u can have fun but for how long....? because u will spend maybe 30 40 min before all that fun stops and then u spend nearly a day to charge it up electric is not the future if u still doing the same old way by charging more then having fun, that's why the engine took over u can go for hours and just spend 3 min at the pump and u went again and the funny thing is the combustion engine can be cleaner if the gov stop being so greedy and spend more time doing whats right than looking for more ways to make their pocket fatter, cause u can make gasoline from peanuts and that's cleaner fuel and why is ethonal so expensive if its cleaner to the environment and if trees live of carbondioxoid and their is none for the trees to live off, what will happen to them, do u people really believe cars messing up the ozone , please u people are mental, what about these dangerous nuclear wars and bombings do u see where they test these dangerous bombs nothing grows back huh, no fish even go their nor corell grow so why u putting the blame on cars when its wars that cause these shit, men in power is who killing the planet, look at it now u got corona, but u still not pointing your finger at who it the probl. and now they trying to force u to take something they know is killing u and u must not ask just take it and I assure u they themselves who telling u take is not taking it because they know what they make , u people bow to much to shit u walking cattle,",its ridiculous how journalist talks so good about these electric cars but u still cant make me a buyer into buying an electric car because the point is u can have fun but for how long because u will spend maybe 30 40 min before all that fun stops and then u spend nearly a day to charge it up electric is not the future if u still doing the same old way by charging more then having fun thats why the engine took over u can go for hours and just spend 3 min at the pump and u went again and the funny thing is the combustion engine can be cleaner if the gov stop being so greedy and spend more time doing whats right than looking for more ways to make their pocket fatter cause u can make gasoline from peanuts and thats cleaner fuel and why is ethonal so expensive if its cleaner to the environment and if trees live of carbondioxoid and their is none for the trees to live off what will happen to them do u people really believe cars messing up the ozone  please u people are mental what about these dangerous nuclear wars and bombings do u see where they test these dangerous bombs nothing grows back huh no fish even go their nor corell grow so why u putting the blame on cars when its wars that cause these shit men in power is who killing the planet look at it now u got corona but u still not pointing your finger at who it the probl and now they trying to force u to take something they know is killing u and u must not ask just take it and I assure u they themselves who telling u take is not taking it because they know what they make  u people bow to much to shit u walking cattle,2,0.4794285714285715,0.069004329004329,Positive
1776,UgwOFoeD6xiE-6QZjOJ4AaABAg.9TGhvgCtp_g9THEZyyh3Iu,man...chill...,manchill,1,0.0,0.0,Neutral
1777,UgyJWbv6zCPEuUnj2AV4AaABAg,Mahindra 🇮🇳,Mahindra 🇮🇳,4,0.0,0.0,Neutral
1778,Ugyqgte1CUrJ4mq0NA94AaABAg,Grotti furia,Grotti furia,3,0.0,0.0,Neutral
1779,UgzJK3ZN_XFC1hLKNcV4AaABAg,Sorry sir im not gonna be needing the instructions to operate the car. 🥲 cz i wont b getting my hands on it,Sorry sir im not gonna be needing the instructions to operate the car 🥲 cz i wont b getting my hands on it,1,1.0,-0.5,Negative
1780,Ugx0r5JDxXTVKOLHXX14AaABAg,The lack of noise is the sound of progress :-),The lack of noise is the sound of progress ,3,0.4,0.4,Positive
1781,Ugya3Deh7AygC_u8hOR4AaABAg,The screen is so unresponsive it's insulting,The screen is so unresponsive its insulting,1,1.0,-1.0,Negative
1782,UgxQ7AO7X-1VlEAWxUV4AaABAg,why Hamoond doesnt made the test?,why Hamoond doesnt made the test,1,0.0,0.0,Neutral
1783,UgzXJUHZ0KuwpkT5Sox4AaABAg,"Bruh, where is Chris Harris?",Bruh where is Chris Harris,1,0.0,0.0,Neutral
1784,UgxL8hvHMkbVB0VqiId4AaABAg,"Jesus, it’s so brutal to sit through and listen to this guy speak. It is soooo boring and monotone.",Jesus it’s so brutal to sit through and listen to this guy speak It is soooo boring and monotone,1,1.0,-0.9375,Negative
1785,Ugw8iJQ-Kj9dr3a7NLZ4AaABAg,pinfinaria is now owned by our 🇮🇳mahindra😍❤🔥,pinfinaria is now owned by our 🇮🇳mahindra😍❤🔥,5,0.0,0.0,Neutral
1786,UgxqU3GeySo0Mw_ufBJ4AaABAg,looks like a ferrari,looks like a ferrari,4,0.0,0.0,Neutral
1787,UgzbS8S5mJ1tJAoIMWx4AaABAg,After Jeremy and the clan left I lost all interest in Top Gear. The only content I watch from TG now is on YouTube and it’s only because of Jack Rix! Love your work Jack you should take over the TV content too 👊🏻,After Jeremy and the clan left I lost all interest in Top Gear The only content I watch from TG now is on YouTube and it’s only because of Jack Rix Love your work Jack you should take over the TV content too 👊🏻,2,0.62,0.2,Positive
1788,UgxgmlUlJWBUcrVeWeJ4AaABAg,What's making that annoying rattling sound? Surely not stones on the track?,Whats making that annoying rattling sound Surely not stones on the track,2,0.7296296296296297,-0.21666666666666667,Negative
1789,UgyO5-3A8wtfB3Cyfth4AaABAg,432 = value.   444 is better.,432  value   444 is better,3,0.5,0.5,Positive
1790,UgxjmWiMSTp-XOd74pp4AaABAg,Don’t call it top gear,Don’t call it top gear,1,0.5,0.5,Positive
1791,UgyACXHZOlP6JAp1eKZ4AaABAg,"I have zero interest in super/hypercars anymore.  Wastes of time and money. And even less interest in ev's. Pointless virtue signaling crap that just shifts who is polluting and solve nothing. Absolutely pointless. Inflation, chaos and economic downturn, so lets talk about a car none of us would ever be able to afford anyway in a town full of America hating rich snobs. Talk about tone-deaf.",I have zero interest in superhypercars anymore  Wastes of time and money And even less interest in evs Pointless virtue signaling crap that just shifts who is polluting and solve nothing Absolutely pointless Inflation chaos and economic downturn so lets talk about a car none of us would ever be able to afford anyway in a town full of America hating rich snobs Talk about tonedeaf,1,0.4435185185185186,-0.026851851851851866,Negative
1792,UgyFdsWIqbneLToW2xN4AaABAg,Interesting car.....boring voice?,Interesting carboring voice,4,0.5,0.5,Positive
1793,UgzBw_WjQFAb940Bh-B4AaABAg,Beautiful.  And entirely boring.,Beautiful  And entirely boring,1,1.0,-0.07500000000000001,Negative
1794,Ugxpdls4rlEScQL35vx4AaABAg,MADE IN CROATIA,MADE IN CROATIA,5,0.0,0.0,Neutral
1795,UgzjbZTgs3zX2EY8TgB4AaABAg,Ferrari should sue them.,Ferrari should sue them,1,0.0,0.0,Neutral
1796,UgwONaWkCt_x2wU5sBF4AaABAg,Huh this ain’t top gear,Huh this ain’t top gear,1,0.5,0.5,Positive
1797,UgxBGQTBKjyz3bE5MHN4AaABAg,Mustache reservations,Mustache reservations,4,0.0,0.0,Neutral
1798,UgyDt3A9iqmGm9K9MRJ4AaABAg,I haven't watched TG since Jeremy and the guys left.  Wow has it deteriorated!,I havent watched TG since Jeremy and the guys left  Wow has it deteriorated,3,0.5,0.05,Positive
1799,Ugy7MMazu6lQScj3dYN4AaABAg,Why does this car have a Michigan manufacturer plate?,Why does this car have a Michigan manufacturer plate,1,0.0,0.0,Neutral
1800,UgyWSOJ8AOli37GSmLh4AaABAg,No no no.......the house was $7 Million.......and the car is $2.4 Million.......a person with a $2.4 Million car would have a house of at least $30 Million........sorry.....you'll need to film this again in a proper house.,No no nothe house was 7 Millionand the car is 24 Milliona person with a 24 Million car would have a house of at least 30 Millionsorryyoull need to film this again in a proper house,1,0.25,-0.15,Negative
1801,UgwpPQFeO8T-giB8R914AaABAg,It's brown😐,Its brown😐,4,0.0,0.0,Neutral
1802,UgxO0WXe8rGAPrIEs9x4AaABAg,"I like these episodes better than the TV show with the 3 guys doing stupid things trying to capture the banter of the original and failing.
This guy is more likable than Chris Harris I like Harris but his too serious sometimes and his arrogance occasionally surfaces","I like these episodes better than the TV show with the 3 guys doing stupid things trying to capture the banter of the original and failing
This guy is more likable than Chris Harris I like Harris but his too serious sometimes and his arrogance occasionally surfaces",4,0.5773809523809523,0.10595238095238099,Positive
1803,UgyQWfU94te6cANGfb54AaABAg,gotta say this looks way better than Rimac.,gotta say this looks way better than Rimac,5,0.5,0.5,Positive
1804,UgyBUkM28ecPMQeN0Nh4AaABAg,"Your outfit does not match that car, perhaps an old bashed yellow corvette.",Your outfit does not match that car perhaps an old bashed yellow corvette,1,0.1,0.05,Positive
1805,Ugx1JBj5NWFWkBN67x94AaABAg,"2.5 million USD, and yo uget Toyota yaris interior..",25 million USD and yo uget Toyota yaris interior,1,0.0,0.0,Neutral
1806,Ugx0aUTg4zOpqRX9kix4AaABAg,"Before: P1 vs LaFerrari vs 918 Spyder

Now: Batista vs Evija vs Nevera","Before P1 vs LaFerrari vs 918 Spyder

Now Batista vs Evija vs Nevera",1,0.0,0.0,Neutral
1807,UgwyZynqbLwwPZ45O1F4AaABAg,"its not rimaK, its rimaTS. The word you are pronouncing does not exist.",its not rimaK its rimaTS The word you are pronouncing does not exist,1,0.0,0.0,Neutral
1808,UgwyZynqbLwwPZ45O1F4AaABAg.9TKTbd7uFMB9TM4b6pGgkL,"@Phoenix  𝙾𝚙𝚎𝚗 𝙼𝚢 PROFILE from the back yes, from the front it looks exactly as a ferrari",  𝙾𝚙𝚎𝚗 𝙼𝚢 PROFILE from the back yes from the front it looks exactly as a ferrari,5,0.125,0.125,Positive
