,id,content,content_clean,sentiment
3069,UgiRsKByqynoDHgCoAEC,ONE REASON why i want to marry a rich guy xD,ONE REASON why i want to marry a rich guy xD,1
3070,UggwHcMkAr2DJXgCoAEC,"Dear santa 


I want one 😔😢","Dear santa 


I want one 😔😢",5
3071,UgjPwIIbeEgzTngCoAEC,My citroen C4 would smoke that thing with no problem,My citroen C4 would smoke that thing with no problem,5
3072,UgjPwIIbeEgzTngCoAEC.84nwmAj_vdC87rwEYS6vL7,+Danijel L yea it is smoking.,Danijel L yea it is smoking,1
3073,UghxW4jIzL2SjHgCoAEC,BRAVISSIMI,BRAVISSIMI,5
3074,UggyfPxTc0RQSngCoAEC,I got a Prius ad before this xD,I got a Prius ad before this xD,5
3075,UgjDC2HyFe4ZcXgCoAEC,Half-Life shotgun reloading sound @ 1:16,HalfLife shotgun reloading sound  116,5
3076,Ugjdsb7i0NXVongCoAEC,the bugatti is so fast,the bugatti is so fast,2
3077,Ugh3LYNxhNdVLHgCoAEC,i love bugatti,i love bugatti,5
3078,Ugizufgh8ljGc3gCoAEC,veyron super sport reaches 431 km/h better than hennessey venom gt ,veyron super sport reaches 431 kmh better than hennessey venom gt ,5
3079,UgjDhfevg__cG3gCoAEC,PERFORMANCE DOES NOT LIE PEOPLE! QUIT HATING ON THE BUGATTI LOL!,PERFORMANCE DOES NOT LIE PEOPLE QUIT HATING ON THE BUGATTI LOL,1
3080,Ugj5uOZGOb2iingCoAEC,"Wait, why are they using miles? Is this something you guys do in the UK? Use miles for speed?",Wait why are they using miles Is this something you guys do in the UK Use miles for speed,3
3081,Ugj5uOZGOb2iingCoAEC.807PAiNvRsW73v4YgaMoeS,Yes we do use miles never km,Yes we do use miles never km,1
3082,Ugj5uOZGOb2iingCoAEC.807PAiNvRsW7-MidzTZZga,@Joseph Stassup  yes we use meter for measure litre for liquids meters for distance but we only use miles for driving., Stassup  yes we use meter for measure litre for liquids meters for distance but we only use miles for driving,3
3083,UgioTDY6Sc-_fXgCoAEC,ferrari ffx was faster round the track,ferrari ffx was faster round the track,3
3084,Ugg1OX_WBWLWMXgCoAEC,put some NOS in it!,put some NOS in it,3
3085,UgiTyLNjRXyMSXgCoAEC,did u do the top speed mode?,did u do the top speed mode,5
3086,UgiH3hn2DRu5d3gCoAEC,"Top Gear R.I.P. 
","Top Gear RIP 
",5
3087,Ugg7MiZ4sikZNHgCoAEC,Try the K'Egg One:1 mate. You'll poop in your pants.,Try the KEgg One1 mate Youll poop in your pants,1
3088,UgjwD5hGQBU0ZXgCoAEC,Can someone translate the speed to mph,Can someone translate the speed to mph,3
3089,UgjwD5hGQBU0ZXgCoAEC.825sj5Giv9u701KwcOX18S,@Ayye_Stevie 137.5,Stevie 1375,5
3090,Ugh56Iai9CI2G3gCoAEC,ive got one of these in pink,ive got one of these in pink,5
3091,Ugj4gQOxhaEZtngCoAEC,check out the lykan hypersport,check out the lykan hypersport,5
3092,UgjK7GwpUN0_8ngCoAEC,What's the song that is playing when stig drives the car?,Whats the song that is playing when stig drives the car,4
3093,Ugi4F1gJCfkjG3gCoAEC,What a hard imperial meassurment... You better use metric system rest of your life.,What a hard imperial meassurment You better use metric system rest of your life,5
3094,UghFg1NVmFmK0HgCoAEC,Try it again with the hennessey venom gt on this same track,Try it again with the hennessey venom gt on this same track,5
3095,UggH6YT7UNOVX3gCoAEC,I would rather drive a Lamborghini Veneno Roaster.,I would rather drive a Lamborghini Veneno Roaster,3
3096,UgjZv5y3PRk7THgCoAEC,The Venom GT kills it!!,The Venom GT kills it,1
3097,UgjZv5y3PRk7THgCoAEC.7-H0Z7--se48_0L64PTnsu,"Midhun Surendran 

And its not a production car and it only did one run the record is 2 runs in two directions, if it did a second run it would've broken down since its just a Lotus with a LSX strapped to it.","Midhun Surendran 

And its not a production car and it only did one run the record is 2 runs in two directions if it did a second run it wouldve broken down since its just a Lotus with a LSX strapped to it",1
3098,UgjZv5y3PRk7THgCoAEC.7-H0Z7--se48ZxC_3FTGrt,Keenan Neighbors But it doesn't have the quality of the Veyron.,Keenan Neighbors But it doesnt have the quality of the Veyron,3
3099,UgjuepjdhvLUvXgCoAEC,Try out the Koenigsegg Agera R plz or the Koenigsegg one:1,Try out the Koenigsegg Agera R plz or the Koenigsegg one1,1
3100,UggNk6DmhBhM4ngCoAEC,please do more episodes top Gear :(,please do more episodes top Gear ,3
3101,Ugi-CfECN1vOmHgCoAEC,I want to see the car full speed crash ,I want to see the car full speed crash ,1
3102,UggWCpTmVnxUxXgCoAEC,"""Fastest car ever"" that is bs Clarcson, the black FXX did it in 1:10 dead.",Fastest car ever that is bs Clarcson the black FXX did it in 110 dead,5
3103,UggWCpTmVnxUxXgCoAEC.83MNPlta8Hn70w2Dis5xwk,@ico9750 FXX time was removed from the power lap time., FXX time was removed from the power lap time,1
3104,UggWCpTmVnxUxXgCoAEC.83MNPlta8Hn70RXt0dhXwd,"+ico9750 ROAD car. You can't drive and FXX on public roads, just like the Zonda R",ico9750 ROAD car You cant drive and FXX on public roads just like the Zonda R,5
3105,UggWCpTmVnxUxXgCoAEC.83MNPlta8Hn7-cm3iMtITC,The Fxx isn't even the fastest,The Fxx isnt even the fastest,5
3106,Uggg_w3drz-bKHgCoAEC,Haha minha bike é mais rapida que essa poha ae,Haha minha bike é mais rapida que essa poha ae,5
3107,UgiaRBu4Rn4h6HgCoAEC,Goodbye Bugatti Veyron #LaFinale,Goodbye Bugatti Veyron LaFinale,5
3108,UghFlQOJAHySYXgCoAEC,"417km supere
","417km supere
",5
3109,UgghwjrAUYswLXgCoAEC,The mother of all cars...,The mother of all cars,5
3110,UggSWlCOOgMBqHgCoAEC,koenigsegg one : 1,koenigsegg one  1,1
3111,UgjAdoeiuSmtS3gCoAEC,ニュース自体がカッコイイ,ニュース自体がカッコイイ,1
3112,UgjGro16V1Q73XgCoAEC,"The Camera angles are so damn annoying, they change every split second before you can look at anything ",The Camera angles are so damn annoying they change every split second before you can look at anything ,1
3113,Ugi0kCwU_YFsrngCoAEC,James may 2011 here's a bullard,James may 2011 heres a bullard,1
3114,UgjV-c9gCCrQ1ngCoAEC,My little tikes goes 1000 mp/h!,My little tikes goes 1000 mph,5
3115,UggQB5l1jRlq4HgCoAEC,Get an agera R ,Get an agera R ,4
3116,UggSkdYOmQ5K8HgCoAEC,3:05,305,4
3117,UggAnWACIc1gPngCoAEC,what is the music playinng in 4:05,what is the music playinng in 405,5
3118,Ugg1gmB8UOdzsXgCoAEC,What series and episode was this cos I might watch it on iplayer,What series and episode was this cos I might watch it on iplayer,5
3119,Ugi8hcTciV7a0ngCoAEC,5:27 Danm Him. XD,527 Danm Him XD,5
3120,UggXYwZEZRzGgHgCoAEC,Bugatti is fast,Bugatti is fast,4
3121,Ught5h99AlGpzHgCoAEC,"I can't handle the thought that this show is dead! And forget about the new presenters, they'll be rubbish!!! 
It's dead, you hear me??? DEAD!!!!","I cant handle the thought that this show is dead And forget about the new presenters theyll be rubbish 
Its dead you hear me DEAD",1
3122,UgintN9Atr-_G3gCoAEC,Big Cheese would've bought this Bugatti if it weren't for reviewtechusa stealing his 200$,Big Cheese wouldve bought this Bugatti if it werent for reviewtechusa stealing his 200,1
3123,UgintN9Atr-_G3gCoAEC.7-H0Z7-Mdzb714l-0IU5El,AHAHHAHAHAHHAHAH wooooow ,AHAHHAHAHAHHAHAH wooooow ,1
3124,UgintN9Atr-_G3gCoAEC.7-H0Z7-Mdzb7-lkfVnI_U0,"Goddamn, this is epidemic.",Goddamn this is epidemic,1
3125,UgjITO5k0OoK0ngCoAEC,"Give me $50,000 and i bet i could compete with that... but i guarantee you it won't be pretty lol... Won't have any luxury.. but i'm determined to do so one day. This thing is like 1.5 mil i believe.... Ask yourself people... is it the performance you are buying? Or is it more the ""Look at how rich I am"" aspect.. ",Give me 50000 and i bet i could compete with that but i guarantee you it wont be pretty lol Wont have any luxury but im determined to do so one day This thing is like 15 mil i believe Ask yourself people is it the performance you are buying Or is it more the Look at how rich I am aspect ,2
3126,Ugizs66B7qu9uHgCoAEC,Then FXX arrives,Then FXX arrives,3
3127,UggtBpnuJEcZmngCoAEC,catherham is best cost is cheap and faster than old buggati. GG,catherham is best cost is cheap and faster than old buggati GG,5
3128,UghqYJKnvhnG3ngCoAEC,Try Koenigsegg 1:one,Try Koenigsegg 1one,5
3129,UgiCAPJPDHuXi3gCoAEC,3:15 song? :D,315 song D,3
3130,UgjOUNW7eAUYP3gCoAEC,Cool men,Cool men,5
3131,UgiHDbydM7gVl3gCoAEC,WANT :),WANT ,5
3132,UgjOwUx8Duecn3gCoAEC,Vikings theme lol,Vikings theme lol,4
3133,UghDt_qBwpKkBngCoAEC,"The veyron ss is a very very fast car but it's quite ugly from the outside and from the inside aswell and it will cost you £2 million ($4.5million) which is just to expensive for a car.

For that money I could buy a huge holiday home or a huge house why spend that much on a car!?!?! 

It's going to cost £2 million or $4.5million plus road tax which is probably going to be another £1500 then Fuel cost which is over £100,000 a year plus servicing which will be another £3000 or something every couple of miles. If you want to spend £2 million on a car you should consider a Lamborghini sesto elemento or another hyper car not this wallet emptying car we call a bugatti veyron supersport!
","The veyron ss is a very very fast car but its quite ugly from the outside and from the inside aswell and it will cost you £2 million 45million which is just to expensive for a car

For that money I could buy a huge holiday home or a huge house why spend that much on a car 

Its going to cost £2 million or 45million plus road tax which is probably going to be another £1500 then Fuel cost which is over £100000 a year plus servicing which will be another £3000 or something every couple of miles If you want to spend £2 million on a car you should consider a Lamborghini sesto elemento or another hyper car not this wallet emptying car we call a bugatti veyron supersport
",3
3134,UghDt_qBwpKkBngCoAEC.7-H0Z7-FhTk7-SUniie5Zv,lol if you got money u do not care about cost. If you have 20000 dollars payment per year. You will have golf wv or ford focus. If u got 20.000.000 per year you can have bugati  easy. More money you have more u can afford and better. that's how it is.,lol if you got money u do not care about cost If you have 20000 dollars payment per year You will have golf wv or ford focus If u got 20000000 per year you can have bugati  easy More money you have more u can afford and better thats how it is,1
3135,Ugi9mjM9FwgiXHgCoAEC,"Don't get me wrong, I love Top Gear UK and the 3 greatest TV host. But did James really do close to 250 mph? ",Dont get me wrong I love Top Gear UK and the 3 greatest TV host But did James really do close to 250 mph ,2
3136,Ugi9mjM9FwgiXHgCoAEC.7-H0Z7-Rf9r7-XSYjRf8KG,"No. He did close to 260 mph. 258 mph to be exact.

And in the old veyron he did 253 mph","No He did close to 260 mph 258 mph to be exact

And in the old veyron he did 253 mph",1
3137,UgjpUgz_Ht2fm3gCoAEC,Breaking Bad music in intro,Breaking Bad music in intro,1
3138,UgiEFzWiraoSJXgCoAEC,What episode is this,What episode is this,5
3139,UgjwTmsmcHZXz3gCoAEC,French car. French technology. French rules.,French car French technology French rules,3
3140,UgjwTmsmcHZXz3gCoAEC.81EXINLmVOY7-LXjXA8SgH,"Well, Bugatti is a french company with a german shareholder. The car is mostly built in Molsheim in France, by the french firm Messier-Bugatti-Dowty (shareholder Safran). In this car 95% of the technology is french. You have some techs from germany like the DSG but customized by french. You have a lot of sites of production all over the world: 

Molsheim, France, Head quarter of Bugatti,
Villeurbanne, Rhône (France),
Walton, Kentucky (États-Unis),
Gloucester, Angleterre (Royaume-Uni), site of Dowty,
Ajax, Ontario (Canada),
Montréal, Québec (Canada),
Bidos, Pyrénées-Atlantiques (France), site of Messier,
Suzhou, Jiangsu (Chine),
Santiago de Querétaro, Querétaro (Mexique).
Sandayan,(Malaisie).

So excuse me, but it's a french car created by a french, produced by french, etc. 

Land Rover and Jaguar are english. I will never say that it's an indian car cause the shareholder is Tata motors. ","Well Bugatti is a french company with a german shareholder The car is mostly built in Molsheim in France by the french firm MessierBugattiDowty shareholder Safran In this car 95 of the technology is french You have some techs from germany like the DSG but customized by french You have a lot of sites of production all over the world 

Molsheim France Head quarter of Bugatti
Villeurbanne Rhône France
Walton Kentucky ÉtatsUnis
Gloucester Angleterre RoyaumeUni site of Dowty
Ajax Ontario Canada
Montréal Québec Canada
Bidos PyrénéesAtlantiques France site of Messier
Suzhou Jiangsu Chine
Santiago de Querétaro Querétaro Mexique
SandayanMalaisie

So excuse me but its a french car created by a french produced by french etc 

Land Rover and Jaguar are english I will never say that its an indian car cause the shareholder is Tata motors ",4
3141,UgjwTmsmcHZXz3gCoAEC.81EXINLmVOY7-LVgdPmyK9,"@Doney Hon It is not french. Bugatti was bought by VW and nothing about it is French now. Although the Veyron does have a lot of parts made in other countries, like the gear box which is made just down the road from where I live in England.", Hon It is not french Bugatti was bought by VW and nothing about it is French now Although the Veyron does have a lot of parts made in other countries like the gear box which is made just down the road from where I live in England,1
3142,UgjwTmsmcHZXz3gCoAEC.81EXINLmVOY7-LP4yuQGtc,And? Do you think that Chrysler is German? ,And Do you think that Chrysler is German ,1
3143,UghJZ3juUjLU_ngCoAEC,That is so fast no other cars is faster than a bugatti ,That is so fast no other cars is faster than a bugatti ,2
3144,UghJZ3juUjLU_ngCoAEC.804hd-DeNNA74CiLgehFTn,@dmc431 bugatti is faster., bugatti is faster,3
3145,UghJZ3juUjLU_ngCoAEC.804hd-DeNNA722W8DixhyF,@DL Kelly Venom gt, Kelly Venom gt,5
3146,UggN8lQqxuXZgngCoAEC,"-1 for saying ""ass"". I thought you were English?",1 for saying ass I thought you were English,1
3147,Ugjci3RKEysS2XgCoAEC,I think i'm the only one that likes the Bugatti here,I think im the only one that likes the Bugatti here,3
3148,Ugjci3RKEysS2XgCoAEC.84lxHE2HIY77-I9zyKZWS7,"Well if you look in the comments under that videos you find only Hennesy is better Koenigsegg pwns him 
Nobody can say wow awesome car is pretty cool","Well if you look in the comments under that videos you find only Hennesy is better Koenigsegg pwns him 
Nobody can say wow awesome car is pretty cool",4
3149,UgiqQ5wwDsFFQngCoAEC,koenigsegg agera r is much faster than that ugly bugatti,koenigsegg agera r is much faster than that ugly bugatti,5
3150,UgiqQ5wwDsFFQngCoAEC.7-H0Z7-TKOd8lruv-uT6rg,It’s faster but not that much,It’s faster but not that much,3
3151,UgjJCZKhZ4wm2ngCoAEC,"DEAR TOP GEAR TEAM

Could you please hand over a WEINECK-COBRA to The Sting..?!?

LIKE IF YOU WANT TO SEE THE STIG IN THAT BEAST!!","DEAR TOP GEAR TEAM

Could you please hand over a WEINECKCOBRA to The Sting

LIKE IF YOU WANT TO SEE THE STIG IN THAT BEAST",5
3152,UgiuLga5kYdopHgCoAEC,Then One:1 arrives,Then One1 arrives,1
3153,UghsV4s850Dba3gCoAEC,magari,magari,3
3154,Ugg2VqXPOCwo-ngCoAEC,Such an overrated car. The Venom GT is much better.,Such an overrated car The Venom GT is much better,1
3155,Uggb2aybBZl_bngCoAEC,"Is french car 
","Is french car 
",3
3156,UgjOll57mPDh3XgCoAEC,Just wait for the Hennessy Venom F5 to come out. The 300mph mark will be broken.,Just wait for the Hennessy Venom F5 to come out The 300mph mark will be broken,1
3157,UghCOqFgqTaXkngCoAEC,Agera r way better ,Agera r way better ,3
3158,UgwEOmb7JgEczPr7GGl4AaABAg,i must say. That is one ugly car!,i must say That is one ugly car,1
3159,UgwEOmb7JgEczPr7GGl4AaABAg.9MEPkmamlVQ9Q_MrF3unP7,It’s beautiful,It’s beautiful,5
3160,UgwEOmb7JgEczPr7GGl4AaABAg.9MEPkmamlVQ9Q_Mplsc_22,It just isn’t,It just isn’t,1
3161,UgwmRcURpscc4BndsP14AaABAg,Ugly as hell. Go Koenigsegg,Ugly as hell Go Koenigsegg,1
3162,UgwmRcURpscc4BndsP14AaABAg.9bXot274ika9bYMDZmdKFM,exactly...,exactly,5
3163,Ugy4G4r4QJh3anG8hRN4AaABAg,What is the song at 6:40?,What is the song at 640,3
3164,Ugy4G4r4QJh3anG8hRN4AaABAg.8xI61AoLYsZ8xb6d9BAOte,@Joost Van Groet thank you so much 😃, Van Groet thank you so much 😃,5
3165,Ugy4G4r4QJh3anG8hRN4AaABAg.8xI61AoLYsZ8xaQRpzFo80,bbb - ted scotto,bbb  ted scotto,4
3166,UgyjBe6uz5wPvKcK7x54AaABAg,Who's here after the new chiron broke the 300mph barrier?,Whos here after the new chiron broke the 300mph barrier,1
3167,UgxrKTlaT1qRkoH0rDd4AaABAg,chuchy was born in us wv,chuchy was born in us wv,1
3168,UgiJVFXVJeC-oXgCoAEC,I've got a bugatti,Ive got a bugatti,5
3169,UgwDmS5Id-sM2j3bkyV4AaABAg,Fake record,Fake record,1
3170,UgiwERjL8R6EeHgCoAEC,Vikings song ?,Vikings song ,5
3171,UgiwERjL8R6EeHgCoAEC.8K3tw23sny08NAVoZwVy2v,Yeah but it's the (Vikings) theme song,Yeah but its the Vikings theme song,3
3172,Ugg9XR2uoH3ucXgCoAEC,dont like vayron,dont like vayron,1
